,Resample,RMSLE,p,k_V,c_V,r,k_T,d_T,T_0,V_0
172,173.0,1.5535319724090015,2.7627062089929524,1200000.0,2.217296813110327e-06,99.99999999933162,32670835.597362243,0.012,378465.3333333333,25.0
173,174.0,1.5755355160888467,2.33994589161604,1200000.0,1.7784594500499682e-06,99.99999999996594,24567603.20538875,0.012,337982.6666666667,25.0
174,175.0,1.2438365564338294,2.8346151666061488,1200000.0,1.7456288745086384e-06,0.20160431239860088,10.0,0.012,477428.0,25.0
175,176.0,1.204004512560062,2.7093584610391446,1200000.0,1.7783113470778349e-06,0.21073992698112676,10.000000186264515,0.012,418948.0,25.0
176,177.0,1.2231841710863478,2.901987156785516,1200000.0,1.7358925111535478e-06,0.2054380550327366,10.0,0.012,477428.0,25.0
177,178.0,1.2372494187252268,2.2691144329490456,1200000.0,1.5146705411091282e-06,0.23957453479265922,10.0,0.012,337982.6666666667,25.0
178,179.0,1.1171526389419724,2.730111830904221,1200000.0,1.7847421920017065e-06,0.2054356043429948,10.0,0.012,436945.3333333333,25.0
179,180.0,1.3309802717596695,2.911544605961666,1200000.0,1.9360677173136593e-06,99.99999781788992,23494155.70252252,0.012,616873.3333333334,25.0
180,181.0,1.1972554772293138,2.857404600294579,1200000.0,1.769294733723514e-06,0.2003487171298275,10.000000290572643,0.012,477428.0,25.0
181,182.0,1.3151677074701968,3.1551354598416665,1200000.0,2.1919105598935376e-06,0.18339631481330798,10.0,0.012,477428.0,25.0
182,183.0,1.3856549325006904,2.5870347825445634,1200000.0,1.4149333129978331e-06,99.99999999924647,27573230.59446639,0.012,576390.6666666666,25.0
183,184.0,1.440740803202922,2.6774227856530075,1200000.0,1.7928560090364531e-06,99.99999999282196,31895221.169521242,0.012,436945.3333333333,25.0
184,185.0,1.5398513889657037,2.700062835331316,1200000.0,2.121021971656193e-06,99.99999144808903,25407894.37519635,0.012,436945.3333333333,25.0
185,186.0,1.4009626797570292,2.6631621956444747,1200000.0,1.684823056020439e-06,99.99999999948074,30439294.977078974,0.012,477428.0,25.0
186,187.0,1.52958616042493,2.438829066780727,1200000.0,1.7688862397152345e-06,99.99999999873386,27184414.670126393,0.012,378465.3333333333,25.0
187,188.0,1.278731987736138,2.9025430067853506,1200000.0,1.9423517422725658e-06,99.99999997147052,27522056.98485155,0.012,576390.6666666666,25.0
188,189.0,1.6163267507900752,2.508323557035837,1200000.0,2.1274997508866916e-06,99.99999999874915,26621490.39035434,0.012,337982.6666666667,25.0
189,190.0,1.1913996393531168,3.236151901954443,1200000.0,2.4159057934790846e-06,0.17293154851523695,10.0,0.012,477428.0,25.0
190,191.0,1.2823700266144977,2.7758993305133473,1200000.0,1.7559700613429725e-06,99.9999999999161,34263278.332409605,0.012,477428.0,25.0
191,192.0,1.2527886755361692,2.9590748146691936,1200000.0,1.9267513320349935e-06,0.19323748501347637,10.0,0.012,477428.0,25.0
192,193.0,1.351037453293567,2.228253376003593,1200000.0,1.3968841590486196e-06,0.2671998376805078,10.0,0.012,297500.0,25.0
